-2.3363
2.1716
-2.3389
-1.921
-1.1313
-0.46176
-0.27289
-0.17909
-0.10799
-0.10547
3.8581
-3.2764
4.5233
2.1528
-0.30022
-0.14668
-0.11485
-0.08888
-0.062431
-0.04483
0.024876
-1.6481
-1.1677
-1.9311
-0.18509
0.32218
-0.028838
-0.080061
-0.088487
-0.085894
-0.063688
-2.1464
-1.2587
-2.4174
-1.2977
0.27805
0.079144
0.043916
0.022402
0.0030536
-0.0087332
-0.36944
-23.873
-12.399
-107.29
120.06
123.57
45.523
28.721
20.196
14.78
13.175
-23.406
-11.987
-92.217
2.2535
108.43
47.526
33.378
24.259
17.047
12.405
-5.5346
-0.047889
-0.083076
-0.077372
0.051279
0.063018
0.016531
0.0070186
0.0031062
0.00083241
0.0015325
-0.17802
-0.023634
-0.2195
-0.10088
0.043194
0.017042
0.011584
0.0080339
0.0050098
0.003087
-0.033745
0.43478
-0.3509
1.9691
-2.3028
-2.3831
-0.89894
-0.57368
-0.40679
-0.29932
-0.26599
0.54623
-0.56629
1.7234
-0.036878
-2.0693
-0.91548
-0.64516
-0.47037
-0.332
-0.24284
-0.029155
-0.21478
0.10551
-0.19202
-0.19958
-0.12645
-0.050633
-0.030654
-0.020612
-0.013285
-0.012495
0.33065
-0.17869
0.3955
0.17152
-0.052343
-0.024247
-0.018046
-0.013601
-0.0096058
-0.0069837
0.00074319
-1.415
-0.67735
-5.6394
6.4883
6.6268
2.4401
1.5395
1.0825
0.79223
0.70602
-1.4269
-0.65875
-4.7974
0.20123
5.8206
2.549
1.7897
1.3006
0.91385
0.66499
-0.30014
0.16583
0.024493
0.11953
-0.27576
-0.25973
-0.09512
-0.059793
-0.041937
-0.030616
-0.027317
-0.08572
0.031903
0.30332
0.039907
-0.21877
-0.096902
-0.068294
-0.049747
-0.034989
-0.025481
0.011827
